scope	run	transcript	task_prompt	dominant_model	requests	duration_s	start	end	input_tokens	cache_write_tokens	cache_read_tokens	output_tokens	context_tokens	tool_calls	distinct_tools	distinct_targets
workflow	wf_49835941-3ab	agent-a20f4bf38476b029b.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes. It is a public Python project (package `pinakes`, CLI `pnk`). Read files with Bash (cat/sed/grep) or Read. DO NOT WRITE, EDIT, COMMIT, OR MODIFY ANYTHING. Read-only. ## The decision under study: D-35 Stat	claude-opus-5	7	204	2026-08-25T10:06:54.528Z	2026-08-25T10:10:18.553Z	14	75009	501662	4216	576685	13	2	12
workflow	wf_49835941-3ab	agent-a2ada571b6eda080e.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes. It is a public Python project (package `pinakes`, CLI `pnk`). Read files with Bash (cat/sed/grep) or Read. DO NOT WRITE, EDIT, COMMIT, OR MODIFY ANYTHING. Read-only. ## The decision under study: D-35 Stat	claude-sonnet-5	17	293	2026-08-25T09:55:55.264Z	2026-08-25T10:00:48.269Z	34	99949	1390122	589	1490105	27	3	25
workflow	wf_49835941-3ab	agent-a3dbaee7e0658b8b1.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes. It is a public Python project (package `pinakes`, CLI `pnk`). Read files with Bash (cat/sed/grep) or Read. DO NOT WRITE, EDIT, COMMIT, OR MODIFY ANYTHING. Read-only. ## The decision under study: D-35 Stat	claude-opus-5	9	242	2026-08-25T10:07:23.694Z	2026-08-25T10:11:25.773Z	18	95899	756045	8593	851962	16	2	15
workflow	wf_49835941-3ab	agent-a7cccee6c4ea3aa5f.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes. It is a public Python project (package `pinakes`, CLI `pnk`). Read files with Bash (cat/sed/grep) or Read. DO NOT WRITE, EDIT, COMMIT, OR MODIFY ANYTHING. Read-only. ## The decision under study: D-35 Stat	claude-opus-5	9	295	2026-08-25T10:01:55.902Z	2026-08-25T10:06:50.824Z	18	103953	679641	1550	783612	13	2	12
workflow	wf_49835941-3ab	agent-aa476867016ac1c0b.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes. It is a public Python project (package `pinakes`, CLI `pnk`). Read files with Bash (cat/sed/grep) or Read. DO NOT WRITE, EDIT, COMMIT, OR MODIFY ANYTHING. Read-only. ## The decision under study: D-35 Stat	claude-sonnet-5	15	273	2026-08-25T09:55:53.997Z	2026-08-25T10:00:27.048Z	30	112438	1074261	631	1186729	22	3	19
workflow	wf_49835941-3ab	agent-ab0f51d97d6f839a9.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes. It is a public Python project (package `pinakes`, CLI `pnk`). Read files with Bash (cat/sed/grep) or Read. DO NOT WRITE, EDIT, COMMIT, OR MODIFY ANYTHING. Read-only. ## The decision under study: D-35 Stat	claude-sonnet-5	16	276	2026-08-25T09:55:55.264Z	2026-08-25T10:00:31.321Z	32	101351	1280103	170	1381486	30	3	28
workflow	wf_49835941-3ab	agent-ab583c0e221adc1b8.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes. It is a public Python project (package `pinakes`, CLI `pnk`). Read files with Bash (cat/sed/grep) or Read. DO NOT WRITE, EDIT, COMMIT, OR MODIFY ANYTHING. Read-only. ## The decision under study: D-35 Stat	claude-opus-5	19	513	2026-08-25T10:12:26.598Z	2026-08-25T10:20:59.834Z	38	171581	2544820	35290	2716439	28	2	23
workflow	wf_49835941-3ab	agent-ac142c6105e74b411.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes. It is a public Python project (package `pinakes`, CLI `pnk`). Read files with Bash (cat/sed/grep) or Read. DO NOT WRITE, EDIT, COMMIT, OR MODIFY ANYTHING. Read-only. ## The decision under study: D-35 Stat	claude-sonnet-5	37	357	2026-08-25T09:55:55.264Z	2026-08-25T10:01:52.438Z	74	107285	3140235	5719	3247594	37	2	36
workflow	wf_49835941-3ab	agent-ac84e0a52ce18c129.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes. It is a public Python project (package `pinakes`, CLI `pnk`). Read files with Bash (cat/sed/grep) or Read. DO NOT WRITE, EDIT, COMMIT, OR MODIFY ANYTHING. Read-only. ## The decision under study: D-35 Stat	claude-opus-5	10	252	2026-08-25T10:01:57.539Z	2026-08-25T10:06:09.170Z	20	81971	726056	35	808047	16	2	15
workflow	wf_49835941-3ab	agent-ac87898c9dba2aa77.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes. It is a public Python project (package `pinakes`, CLI `pnk`). Read files with Bash (cat/sed/grep) or Read. DO NOT WRITE, EDIT, COMMIT, OR MODIFY ANYTHING. Read-only. ## The decision under study: D-35 Stat	claude-opus-5	18	323	2026-08-25T10:01:57.538Z	2026-08-25T10:07:20.120Z	36	94810	1501420	1116	1596266	30	2	29
workflow	wf_49835941-3ab	agent-ae62ad6d9275e2925.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes. It is a public Python project (package `pinakes`, CLI `pnk`). Read files with Bash (cat/sed/grep) or Read. DO NOT WRITE, EDIT, COMMIT, OR MODIFY ANYTHING. Read-only. ## The decision under study: D-35 Stat	claude-opus-5	10	280	2026-08-25T10:07:41.705Z	2026-08-25T10:12:21.951Z	20	80519	795560	6662	876099	15	2	11
workflow	wf_49835941-3ab	agent-af0e01933152041ce.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes. It is a public Python project (package `pinakes`, CLI `pnk`). Read files with Bash (cat/sed/grep) or Read. DO NOT WRITE, EDIT, COMMIT, OR MODIFY ANYTHING. Read-only. ## The decision under study: D-35 Stat	claude-opus-5	13	340	2026-08-25T10:01:57.539Z	2026-08-25T10:07:38.029Z	26	99231	1111329	2875	1210586	24	2	23
workflow	wf_aeb58f35-4f8	agent-a0758dac92933ef58.jsonl	You are working in a git worktree of the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes-worktrees/20260825_1257-x2-plans-restructure (branch 20260825_1257-x2-plans-restructure, based on `main` at 93c3399). Read files with Bash (cat/sed/grep/git) or Read. **DO NOT WRITE, EDIT	claude-opus-5	16	191	2026-08-25T13:05:44.511Z	2026-08-25T13:08:55.260Z	32	54667	873405	7724	928104	21	2	17
workflow	wf_aeb58f35-4f8	agent-a21cd4a9f927fcfeb.jsonl	You are working in a git worktree of the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes-worktrees/20260825_1257-x2-plans-restructure (branch 20260825_1257-x2-plans-restructure, based on `main` at 93c3399). Read files with Bash (cat/sed/grep/git) or Read. **DO NOT WRITE, EDIT	claude-opus-5	19	368	2026-08-25T12:59:32.957Z	2026-08-25T13:05:40.762Z	38	79497	1304487	14248	1384022	29	2	27
workflow	wf_aeb58f35-4f8	agent-a2d84eb2fd128d7fb.jsonl	You are working in a git worktree of the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes-worktrees/20260825_1257-x2-plans-restructure (branch 20260825_1257-x2-plans-restructure, based on `main` at 93c3399). Read files with Bash (cat/sed/grep/git) or Read. **DO NOT WRITE, EDIT	claude-opus-5	22	309	2026-08-25T12:59:33.366Z	2026-08-25T13:04:42.581Z	44	65621	1338283	10775	1403948	22	2	20
workflow	wf_aeb58f35-4f8	agent-a5a8d8581c1c6db2c.jsonl	You are working in a git worktree of the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes-worktrees/20260825_1257-x2-plans-restructure (branch 20260825_1257-x2-plans-restructure, based on `main` at 93c3399). Read files with Bash (cat/sed/grep/git) or Read. **DO NOT WRITE, EDIT	claude-opus-5	58	934	2026-08-25T13:14:57.691Z	2026-08-25T13:30:31.575Z	116	220192	8891700	41063	9112008	61	2	58
workflow	wf_aeb58f35-4f8	agent-a665dfc3d2460d300.jsonl	You are working in a git worktree of the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes-worktrees/20260825_1257-x2-plans-restructure (branch 20260825_1257-x2-plans-restructure, based on `main` at 93c3399). Read files with Bash (cat/sed/grep/git) or Read. **DO NOT WRITE, EDIT	claude-opus-5	20	590	2026-08-25T13:14:59.417Z	2026-08-25T13:24:49.078Z	40	141568	2488349	23373	2629957	26	2	19
workflow	wf_aeb58f35-4f8	agent-a705ff1c154815a0c.jsonl	You are working in a git worktree of the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes-worktrees/20260825_1257-x2-plans-restructure (branch 20260825_1257-x2-plans-restructure, based on `main` at 93c3399). Read files with Bash (cat/sed/grep/git) or Read. **DO NOT WRITE, EDIT	claude-opus-5	31	541	2026-08-25T12:59:32.956Z	2026-08-25T13:08:33.839Z	62	97096	2408562	32746	2505720	31	2	29
workflow	wf_aeb58f35-4f8	agent-a93489405bb5800d7.jsonl	You are working in a git worktree of the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes-worktrees/20260825_1257-x2-plans-restructure (branch 20260825_1257-x2-plans-restructure, based on `main` at 93c3399). Read files with Bash (cat/sed/grep/git) or Read. **DO NOT WRITE, EDIT	claude-opus-5	24	471	2026-08-25T13:05:17.427Z	2026-08-25T13:13:08.876Z	48	88273	1690842	12971	1779163	39	2	34
workflow	wf_aeb58f35-4f8	agent-a95b59e97dda10604.jsonl	You are working in a git worktree of the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes-worktrees/20260825_1257-x2-plans-restructure (branch 20260825_1257-x2-plans-restructure, based on `main` at 93c3399). Read files with Bash (cat/sed/grep/git) or Read. **DO NOT WRITE, EDIT	claude-opus-5	25	473	2026-08-25T12:59:32.956Z	2026-08-25T13:07:25.824Z	50	106509	2021398	14939	2127957	39	2	35
workflow	wf_aeb58f35-4f8	agent-aa6b7bd5f57f90f5f.jsonl	You are working in a git worktree of the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes-worktrees/20260825_1257-x2-plans-restructure (branch 20260825_1257-x2-plans-restructure, based on `main` at 93c3399). Read files with Bash (cat/sed/grep/git) or Read. **DO NOT WRITE, EDIT	claude-opus-5	22	344	2026-08-25T12:59:31.823Z	2026-08-25T13:05:15.816Z	44	99279	1633387	13054	1732710	33	2	32
workflow	wf_aeb58f35-4f8	agent-ac4ba3e7ed72315c6.jsonl	You are working in a git worktree of the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes-worktrees/20260825_1257-x2-plans-restructure (branch 20260825_1257-x2-plans-restructure, based on `main` at 93c3399). Read files with Bash (cat/sed/grep/git) or Read. **DO NOT WRITE, EDIT	claude-opus-5	35	541	2026-08-25T13:04:46.833Z	2026-08-25T13:13:48.101Z	70	106671	2855760	22042	2962501	35	2	33
workflow	wf_aeb58f35-4f8	agent-ae0d1ee5b939cd5ff.jsonl	You are working in a git worktree of the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes-worktrees/20260825_1257-x2-plans-restructure (branch 20260825_1257-x2-plans-restructure, based on `main` at 93c3399). Read files with Bash (cat/sed/grep/git) or Read. **DO NOT WRITE, EDIT	claude-opus-5	42	572	2026-08-25T13:05:20.323Z	2026-08-25T13:14:52.313Z	84	114471	3797698	24976	3912253	45	2	43
workflow	wf_aeb58f35-4f8	agent-ae7f1f8a9758b253f.jsonl	You are working in a git worktree of the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes-worktrees/20260825_1257-x2-plans-restructure (branch 20260825_1257-x2-plans-restructure, based on `main` at 93c3399). Read files with Bash (cat/sed/grep/git) or Read. **DO NOT WRITE, EDIT	claude-opus-5	28	482	2026-08-25T12:59:32.956Z	2026-08-25T13:07:34.521Z	56	79563	1934118	28445	2013737	38	2	34
workflow	wf_aeb58f35-4f8	agent-aeb95cec32de91a87.jsonl	You are working in a git worktree of the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes-worktrees/20260825_1257-x2-plans-restructure (branch 20260825_1257-x2-plans-restructure, based on `main` at 93c3399). Read files with Bash (cat/sed/grep/git) or Read. **DO NOT WRITE, EDIT	claude-opus-5	18	341	2026-08-25T12:59:32.956Z	2026-08-25T13:05:13.780Z	36	67555	1092316	12419	1159907	25	2	22
workflow	wf_aeb58f35-4f8	agent-af2e2f11e9358d0f3.jsonl	You are working in a git worktree of the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes-worktrees/20260825_1257-x2-plans-restructure (branch 20260825_1257-x2-plans-restructure, based on `main` at 93c3399). Read files with Bash (cat/sed/grep/git) or Read. **DO NOT WRITE, EDIT	claude-opus-5	37	445	2026-08-25T12:59:32.956Z	2026-08-25T13:06:57.468Z	74	124719	3623856	10843	3748649	37	2	34
workflow	wf_c4f73914-f5b	agent-a095e55aecc02f4ff.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at c2c69cb. `__version__` is 0.30.3 (landed, NOT tagged, NOT on PyPI — PyPI's latest is 0.30.2). READ-ONLY. Do not write, edit, commit, o	claude-opus-5	26	348	2026-08-25T09:59:01.471Z	2026-08-25T10:04:49.422Z	52	165420	3072653	2287	3238125	36	3	31
workflow	wf_c4f73914-f5b	agent-a0a3e2c4f520632d0.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at c2c69cb. `__version__` is 0.30.3 (landed, NOT tagged, NOT on PyPI — PyPI's latest is 0.30.2). READ-ONLY. Do not write, edit, commit, o	claude-opus-5	41	355	2026-08-25T10:16:15.877Z	2026-08-25T10:22:11.137Z	80	138193	3708912	19612	3847185	54	1	54
workflow	wf_c4f73914-f5b	agent-a308f4886f9f4708f.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at c2c69cb. `__version__` is 0.30.3 (landed, NOT tagged, NOT on PyPI — PyPI's latest is 0.30.2). READ-ONLY. Do not write, edit, commit, o	claude-opus-5	37	551	2026-08-25T09:59:02.577Z	2026-08-25T10:08:13.086Z	74	168358	4679868	11899	4848300	47	2	46
workflow	wf_c4f73914-f5b	agent-a30e969d4cbff17ca.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at c2c69cb. `__version__` is 0.30.3 (landed, NOT tagged, NOT on PyPI — PyPI's latest is 0.30.2). READ-ONLY. Do not write, edit, commit, o	claude-opus-5	22	399	2026-08-25T09:59:02.577Z	2026-08-25T10:05:41.848Z	44	93175	1603823	6311	1697042	36	2	35
workflow	wf_c4f73914-f5b	agent-a4b8087306c9927c2.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at c2c69cb. `__version__` is 0.30.3 (landed, NOT tagged, NOT on PyPI — PyPI's latest is 0.30.2). READ-ONLY. Do not write, edit, commit, o	claude-opus-5	40	393	2026-08-25T09:59:02.577Z	2026-08-25T10:05:35.653Z	80	99975	3517973	7860	3618028	40	2	39
workflow	wf_c4f73914-f5b	agent-a4f7d667159558816.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at c2c69cb. `__version__` is 0.30.3 (landed, NOT tagged, NOT on PyPI — PyPI's latest is 0.30.2). READ-ONLY. Do not write, edit, commit, o	<synthetic>	1	0	2026-08-25T10:22:13.803Z	2026-08-25T10:22:14.177Z	0	0	0	0	0	0	0	0
workflow	wf_c4f73914-f5b	agent-a51d4a758a5d42090.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at c2c69cb. `__version__` is 0.30.3 (landed, NOT tagged, NOT on PyPI — PyPI's latest is 0.30.2). READ-ONLY. Do not write, edit, commit, o	claude-opus-5	23	517	2026-08-25T09:59:02.577Z	2026-08-25T10:07:40.044Z	46	112978	1883490	29559	1996514	38	2	37
workflow	wf_c4f73914-f5b	agent-a5d2e6ff011e4febc.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at c2c69cb. `__version__` is 0.30.3 (landed, NOT tagged, NOT on PyPI — PyPI's latest is 0.30.2). READ-ONLY. Do not write, edit, commit, o	claude-opus-5	24	450	2026-08-25T09:59:02.577Z	2026-08-25T10:06:32.176Z	48	105706	2040503	31014	2146257	31	2	30
workflow	wf_c4f73914-f5b	agent-a6a23dcceb4439a87.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at c2c69cb. `__version__` is 0.30.3 (landed, NOT tagged, NOT on PyPI — PyPI's latest is 0.30.2). READ-ONLY. Do not write, edit, commit, o	claude-opus-5	42	633	2026-08-25T10:05:39.813Z	2026-08-25T10:16:12.324Z	84	131130	4019282	17206	4150496	55	2	54
workflow	wf_c4f73914-f5b	agent-a7581ef8f42c9e87c.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at c2c69cb. `__version__` is 0.30.3 (landed, NOT tagged, NOT on PyPI — PyPI's latest is 0.30.2). READ-ONLY. Do not write, edit, commit, o	claude-opus-5	25	472	2026-08-25T09:59:02.748Z	2026-08-25T10:06:54.587Z	50	104841	2095990	18639	2200881	33	2	32
workflow	wf_c4f73914-f5b	agent-a7e9d23f85f1628b8.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at c2c69cb. `__version__` is 0.30.3 (landed, NOT tagged, NOT on PyPI — PyPI's latest is 0.30.2). READ-ONLY. Do not write, edit, commit, o	claude-opus-5	26	606	2026-08-25T09:59:02.577Z	2026-08-25T10:09:08.936Z	52	118113	2238670	2667	2356835	38	3	35
workflow	wf_c4f73914-f5b	agent-a8c0c43619b9e5830.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at c2c69cb. `__version__` is 0.30.3 (landed, NOT tagged, NOT on PyPI — PyPI's latest is 0.30.2). READ-ONLY. Do not write, edit, commit, o	claude-opus-5	46	597	2026-08-25T12:31:53.848Z	2026-08-25T12:41:51.319Z	92	179710	6670095	31917	6849897	63	2	60
workflow	wf_c4f73914-f5b	agent-a93f12fadfa521ee6.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at c2c69cb. `__version__` is 0.30.3 (landed, NOT tagged, NOT on PyPI — PyPI's latest is 0.30.2). READ-ONLY. Do not write, edit, commit, o	claude-opus-5	8	387	2026-08-25T12:44:51.988Z	2026-08-25T12:51:18.724Z	16	197657	1284569	5096	1482242	15	2	14
workflow	wf_c4f73914-f5b	agent-abc2a61dfafbae3bf.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at c2c69cb. `__version__` is 0.30.3 (landed, NOT tagged, NOT on PyPI — PyPI's latest is 0.30.2). READ-ONLY. Do not write, edit, commit, o	claude-opus-5	36	345	2026-08-25T10:16:17.125Z	2026-08-25T10:22:02.021Z	70	157846	4646443	14499	4804359	48	1	48
workflow	wf_c4f73914-f5b	agent-ac02b1a7a304b52c8.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at c2c69cb. `__version__` is 0.30.3 (landed, NOT tagged, NOT on PyPI — PyPI's latest is 0.30.2). READ-ONLY. Do not write, edit, commit, o	claude-opus-5	32	421	2026-08-25T10:05:45.640Z	2026-08-25T10:12:46.398Z	64	88413	2358479	3771	2446956	41	2	40
workflow	wf_c4f73914-f5b	agent-ad1af47b104554c79.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at c2c69cb. `__version__` is 0.30.3 (landed, NOT tagged, NOT on PyPI — PyPI's latest is 0.30.2). READ-ONLY. Do not write, edit, commit, o	claude-opus-5	66	770	2026-08-25T12:31:52.747Z	2026-08-25T12:44:43.116Z	132	191782	7796504	41061	7988418	103	2	101
workflow	wf_c4f73914-f5b	agent-ad215355a6c56d2d0.jsonl	You are working in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at c2c69cb. `__version__` is 0.30.3 (landed, NOT tagged, NOT on PyPI — PyPI's latest is 0.30.2). READ-ONLY. Do not write, edit, commit, o	claude-opus-5	22	533	2026-08-25T10:04:52.772Z	2026-08-25T10:13:45.986Z	44	120298	1791482	11749	1911824	39	2	38
workflow	wf_ea3359b5-2cb	agent-a059e0b91f96cbcdf.jsonl	You are analysing an open decision in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at e6d62e3. `__version__` is 0.30.3, **landed but NOT tagged and NOT on PyPI** — PyPI's latest is 0.30.2, deliberately	claude-opus-5	34	971	2026-08-25T17:40:57.929Z	2026-08-25T17:57:08.776Z	68	133966	3117758	29984	3251792	51	2	38
workflow	wf_ea3359b5-2cb	agent-a07c20d8125558907.jsonl	You are analysing an open decision in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at e6d62e3. `__version__` is 0.30.3, **landed but NOT tagged and NOT on PyPI** — PyPI's latest is 0.30.2, deliberately	claude-opus-5	58	819	2026-08-25T13:40:45.942Z	2026-08-25T13:54:24.866Z	116	153056	6146421	23123	6299593	83	2	80
workflow	wf_ea3359b5-2cb	agent-a0d2311390c368a34.jsonl	You are analysing an open decision in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at e6d62e3. `__version__` is 0.30.3, **landed but NOT tagged and NOT on PyPI** — PyPI's latest is 0.30.2, deliberately	claude-opus-5	29	588	2026-08-25T13:40:44.796Z	2026-08-25T13:50:33.168Z	58	131006	2515595	19462	2646659	42	3	37
workflow	wf_ea3359b5-2cb	agent-a2ba0a0f1cd8af38f.jsonl	You are analysing an open decision in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at e6d62e3. `__version__` is 0.30.3, **landed but NOT tagged and NOT on PyPI** — PyPI's latest is 0.30.2, deliberately	claude-opus-5	25	620	2026-08-25T13:50:38.612Z	2026-08-25T14:00:58.618Z	50	116735	2147742	22907	2264527	39	3	37
workflow	wf_ea3359b5-2cb	agent-a3458dd5b49fa57c1.jsonl	You are analysing an open decision in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at e6d62e3. `__version__` is 0.30.3, **landed but NOT tagged and NOT on PyPI** — PyPI's latest is 0.30.2, deliberately	claude-opus-5	16	205	2026-08-25T13:57:19.859Z	2026-08-25T14:00:44.653Z	30	72803	1009237	9221	1082070	23	1	21
workflow	wf_ea3359b5-2cb	agent-a42e68b891b55c5dd.jsonl	You are analysing an open decision in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at e6d62e3. `__version__` is 0.30.3, **landed but NOT tagged and NOT on PyPI** — PyPI's latest is 0.30.2, deliberately	claude-opus-5	9	288	2026-08-25T17:57:13.100Z	2026-08-25T18:02:01.044Z	18	92663	586066	21222	678747	15	2	14
workflow	wf_ea3359b5-2cb	agent-a471e9a65152cc0d2.jsonl	You are analysing an open decision in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at e6d62e3. `__version__` is 0.30.3, **landed but NOT tagged and NOT on PyPI** — PyPI's latest is 0.30.2, deliberately	claude-opus-5	25	515	2026-08-25T13:40:45.943Z	2026-08-25T13:49:20.706Z	50	80664	1685644	16222	1766358	34	2	33
workflow	wf_ea3359b5-2cb	agent-a6b07e522f6153883.jsonl	You are analysing an open decision in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at e6d62e3. `__version__` is 0.30.3, **landed but NOT tagged and NOT on PyPI** — PyPI's latest is 0.30.2, deliberately	claude-opus-5	38	746	2026-08-25T17:40:57.852Z	2026-08-25T17:53:23.960Z	76	105255	3270888	23091	3376219	54	2	35
workflow	wf_ea3359b5-2cb	agent-a6fa8d1a907eb3c69.jsonl	You are analysing an open decision in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at e6d62e3. `__version__` is 0.30.3, **landed but NOT tagged and NOT on PyPI** — PyPI's latest is 0.30.2, deliberately	claude-opus-5	19	684	2026-08-25T17:40:57.852Z	2026-08-25T17:52:21.385Z	38	87226	1382173	15123	1469437	30	2	28
workflow	wf_ea3359b5-2cb	agent-a79fd724952a18ecd.jsonl	You are analysing an open decision in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at e6d62e3. `__version__` is 0.30.3, **landed but NOT tagged and NOT on PyPI** — PyPI's latest is 0.30.2, deliberately	claude-opus-5	47	748	2026-08-25T17:40:57.852Z	2026-08-25T17:53:25.725Z	94	139957	4871893	31209	5011944	63	2	51
workflow	wf_ea3359b5-2cb	agent-a7ab1fb345ea4b706.jsonl	You are analysing an open decision in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at e6d62e3. `__version__` is 0.30.3, **landed but NOT tagged and NOT on PyPI** — PyPI's latest is 0.30.2, deliberately	claude-opus-5	63	990	2026-08-25T13:40:45.942Z	2026-08-25T13:57:15.741Z	126	131576	5841949	28814	5973651	78	2	58
workflow	wf_ea3359b5-2cb	agent-a86ffd8024d6cfbfd.jsonl	You are analysing an open decision in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at e6d62e3. `__version__` is 0.30.3, **landed but NOT tagged and NOT on PyPI** — PyPI's latest is 0.30.2, deliberately	claude-opus-5	26	652	2026-08-25T13:50:56.686Z	2026-08-25T14:01:49.142Z	52	91987	1931520	24971	2023559	36	2	29
workflow	wf_ea3359b5-2cb	agent-a8b03879f2aba43f3.jsonl	You are analysing an open decision in the Pinakes repository at /Users/luca/Code/repos/github_lucagattoni/Pinakes — a public Python project (package `pinakes`, CLI `pnk`). `main` is at e6d62e3. `__version__` is 0.30.3, **landed but NOT tagged and NOT on PyPI** — PyPI's latest is 0.30.2, deliberately	claude-opus-5	28	580	2026-08-25T13:40:47.761Z	2026-08-25T13:50:28.162Z	56	97815	2104135	27411	2202006	45	2	38
